id,ts,question,city,signal,token_id,price,size,spend,ev,ev_dollar,kelly,our_prob,mkt_price,sigma,mode,clob_spread,clob_edge_at_fill,resolved,resolution_price,pnl,won,resolved_at,meta
53,2026-04-01T13:06:49.720095+00:00,Will the highest temperature in Tel Aviv be 24°C on April 2?,Tel Aviv,OBS_KILL_NO,111290550191968221522538041904513956201023407308205093030434982568447211586684,0.9,25.0,22.5,10.0,2.5,0.0,90.0,10.0,,PAPER,,,,,,,,{}
54,2026-04-01T17:42:48.591589+00:00,Will the highest temperature in Beijing be 21°C on April 2?,Beijing,BUY YES,60077692847682147090156208741821743375649972029180111248701206222749130078383,0.23,5.0,1.1500000000000001,18.3,77.9,23.9,41.8,23.5,,PAPER,14.6,84.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 18.3, ""spread_pct"": 14.6, ""depth_usd_side"": 4.21, ""price_cents"": 23.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""low"", ""sigma_floor_used"": 2.0, ""ev_addon_used"": 5.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 10.0, ""size_mult_used"": 0.7, ""station_rmse"": 1.8, ""station_n"": 8, ""penalty_cap_hit"": true, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""NOISY"", ""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.05, ""spend_pre_cap"": 3.32, ""meta_proof_bypass"": false}"
55,2026-04-01T18:04:05.075935+00:00,Will the highest temperature in Moscow be 10°C on April 2?,Moscow,BUY YES,46865563667262173933234295104213947705208125283853785446465927835580993371382,0.07,15.0,1.05,15.4,285.2,16.3,20.8,5.4,,PAPER,42.1,189.9,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 15.4, ""spread_pct"": 42.1, ""depth_usd_side"": 3.94, ""price_cents"": 7.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 2.46, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.98, ""spend_pre_cap"": 4.5, ""meta_proof_bypass"": false}"
56,2026-04-01T21:10:44.456369+00:00,Will the highest temperature in Tel Aviv be 20°C or below on April 2?,Tel Aviv,GFS_DELTA_YES,106836615238650413887661340906980036165280824959042982243810733126412687395662,0.002,15.0,0.03,54.8,8.21,0.0,62.0,0.2,,PAPER,,,,,,,,{}
57,2026-04-01T21:10:59.863090+00:00,EXIT: Atlanta | OBS_PASSED: obs=82.0F > bin_hi=1F and cooling,Atlanta,EXIT_SELL_ALL,85531456181633529225902790149168252456553929560465353821006847679974039191095,0.42,6.0,2.52,0.0,0.0,0.0,0.0,42.0,,PAPER,,,,,,,,{}
58,2026-04-01T21:10:59.868262+00:00,EXIT: Miami | OBS_PASSED: obs=79.0F > bin_hi=1F and cooling,Miami,EXIT_SELL_ALL,69922258390466544056334367627609629108782534771398356817450913840885035835487,0.11,10.0,1.1,0.0,0.0,0.0,0.0,11.0,,PAPER,,,,,,,,{}
59,2026-04-01T21:10:59.869838+00:00,EXIT: Madrid | OBS_PASSED: obs=53.6F > bin_hi=1F and cooling,Madrid,EXIT_SELL_ALL,7424484932389343545295592775335868987389864104175145308264372154061072090437,0.34,7.0,2.3800000000000003,0.0,0.0,0.0,0.0,34.0,,PAPER,,,,,,,,{}
60,2026-04-01T21:10:59.871470+00:00,EXIT: Tokyo | OBS_PASSED: obs=50.0F > bin_hi=1F and cooling,Tokyo,EXIT_SELL_ALL,92333893746535620616253682184374112686417111350927568928624443606257859986039,0.05,4.0,0.2,0.0,0.0,0.0,0.0,5.0,,PAPER,,,,,,,,{}
61,2026-04-01T21:10:59.873083+00:00,EXIT: Tel Aviv | OBS_PASSED: obs=68.0F > bin_hi=1F and cooling,Tel Aviv,EXIT_SELL_ALL,9372193248329373479523837346230453176117893645485592015880517351878602496133,0.016,8.0,0.128,0.0,0.0,0.0,0.0,1.6,,PAPER,,,,,,,,{}
62,2026-04-01T21:10:59.874722+00:00,EXIT: Seoul | OBS_PASSED: obs=42.8F > bin_hi=1F and cooling,Seoul,EXIT_SELL_ALL,75165551502733402556356475996904496840399875944435864245484859598527042504257,0.007,14.0,0.098,0.0,0.0,0.0,0.0,0.7,,PAPER,,,,,,,,{}
63,2026-04-01T21:10:59.876667+00:00,EXIT: Tel Aviv | OBS_PASSED: obs=68.0F > bin_hi=1F and cooling,Tel Aviv,EXIT_SELL_ALL,42046490942086868843604273508248686233440995558104985303382272015760609725997,0.33,5.0,1.6500000000000001,0.0,0.0,0.0,0.0,33.0,,PAPER,,,,,,,,{}
64,2026-04-01T21:10:59.878209+00:00,EXIT: Beijing | OBS_PASSED: obs=41.0F > bin_hi=1F and cooling,Beijing,EXIT_SELL_ALL,114807870046956531581707573964004880347239152613457748909092276095535468362131,0.036,13.0,0.46799999999999997,0.0,0.0,0.0,0.0,3.6,,PAPER,,,,,,,,{}
65,2026-04-01T21:10:59.879738+00:00,EXIT: Moscow | OBS_PASSED: obs=51.8F > bin_hi=1F and cooling,Moscow,EXIT_SELL_ALL,71312698045152050125580110602189119392804664183660937718715961152206285427878,0.18,5.0,0.8999999999999999,0.0,0.0,0.0,0.0,18.0,,PAPER,,,,,,,,{}
66,2026-04-01T21:10:59.881009+00:00,EXIT: Mexico City | OBS_PASSED: obs=73.4F > bin_hi=1F and cooling,Mexico City,EXIT_SELL_ALL,79300823133617804962569074256515807445472203299047378771363908435374928418323,0.35,4.0,1.4,0.0,0.0,0.0,0.0,35.0,,PAPER,,,,,,,,{}
67,2026-04-01T21:10:59.882155+00:00,EXIT: Mexico City | OBS_PASSED: obs=73.4F > bin_hi=1F and cooling,Mexico City,EXIT_SELL_ALL,86955084862454055125924754854475075442636720433296650157850086395305183894714,0.03,6.0,0.18,0.0,0.0,0.0,0.0,3.0,,PAPER,,,,,,,,{}
68,2026-04-01T21:10:59.883161+00:00,EXIT: Tokyo | OBS_PASSED: obs=50.0F > bin_hi=1F and cooling,Tokyo,EXIT_SELL_ALL,81728504700740846283400490727344303376562941282494519846927003870197935400272,0.002,55.0,0.11,0.0,0.0,0.0,0.0,0.2,,PAPER,,,,,,,,{}
69,2026-04-01T21:10:59.884196+00:00,EXIT: Paris | OBS_PASSED: obs=50.0F > bin_hi=1F and cooling,Paris,EXIT_SELL_ALL,65954846281432498950946137812629431753945113757029940217522441400790301609786,0.16,27.0,4.32,0.0,0.0,0.0,0.0,16.0,,PAPER,,,,,,,,{}
70,2026-04-01T21:10:59.885217+00:00,EXIT: Tel Aviv | OBS_PASSED: obs=68.0F > bin_hi=1F and cooling,Tel Aviv,EXIT_SELL_ALL,111290550191968221522538041904513956201023407308205093030434982568447211586684,0.66,25.0,16.5,0.0,0.0,0.0,0.0,66.0,,PAPER,,,,,,,,{}
71,2026-04-01T21:10:59.886445+00:00,EXIT: Beijing | OBS_PASSED: obs=41.0F > bin_hi=1F and cooling,Beijing,EXIT_SELL_ALL,60077692847682147090156208741821743375649972029180111248701206222749130078383,0.2,5.0,1.0,0.0,0.0,0.0,0.0,20.0,,PAPER,,,,,,,,{}
72,2026-04-01T21:10:59.888130+00:00,EXIT: Moscow | OBS_PASSED: obs=51.8F > bin_hi=1F and cooling,Moscow,EXIT_SELL_ALL,46865563667262173933234295104213947705208125283853785446465927835580993371382,0.07,15.0,1.05,0.0,0.0,0.0,0.0,7.0,,PAPER,,,,,,,,{}
73,2026-04-01T21:10:59.888878+00:00,EXIT: Tel Aviv | OBS_PASSED: obs=68.0F > bin_hi=1F and cooling,Tel Aviv,EXIT_SELL_ALL,106836615238650413887661340906980036165280824959042982243810733126412687395662,0.002,15.0,0.03,0.0,0.0,0.0,0.0,0.2,,PAPER,,,,,,,,{}
74,2026-04-02T03:51:37.773359+00:00,Will the highest temperature in Miami be between 80-81°F on April 3?,Miami,BUY YES,60513189678200627940167447087964622496418344708436278200890783115834724462166,0.29,8.0,2.32,71.7,260.7,98.9,99.2,27.5,,PAPER,3.5,238.8,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 71.7, ""spread_pct"": 3.5, ""depth_usd_side"": 8.97, ""price_cents"": 29.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 1.5, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 0.759, ""station_n"": 68, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.63, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 2.24, ""spend_pre_cap"": 11.0, ""meta_proof_bypass"": false}"
75,2026-04-02T03:51:37.853644+00:00,Will the highest temperature in Paris be 12°C on April 3?,Paris,BUY YES,93552515279610970082262737067686223050844994432187417310510710303209166298379,0.25,13.0,3.25,35.2,156.4,45.4,57.7,22.5,,PAPER,12.8,129.8,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 35.2, ""spread_pct"": 12.8, ""depth_usd_side"": 12.72, ""price_cents"": 25.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.8, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.2, ""station_rmse"": 1.28, ""station_n"": 43, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.23, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 3.18, ""spend_pre_cap"": 6.6, ""meta_proof_bypass"": false}"
76,2026-04-02T03:51:37.937792+00:00,Will the highest temperature in Seoul be 17°C on April 3?,Seoul,BUY YES,47747960568294633005304153505062727210914778832257695894396497132741729267772,0.24,5.0,1.2,28.5,132.6,36.3,50.0,21.5,,PAPER,4.7,110.1,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 28.5, ""spread_pct"": 4.7, ""depth_usd_side"": 1.28, ""price_cents"": 24.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": -0.43, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 1.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 6.0, ""size_mult_used"": 0.8, ""station_rmse"": 0.72, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": true, ""drift_shift_f"": -3.26, ""ev_addon_reasons"": [""DRIFT""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.32, ""spend_pre_cap"": 4.4, ""meta_proof_bypass"": false}"
77,2026-04-02T03:51:38.085683+00:00,Will the highest temperature in Seattle be between 56-57°F on April 3?,Seattle,BUY YES,13948273358382648832278297360595171193914977628354383753407123331396559761873,0.38,9.0,3.42,63.4,173.7,12.5,99.9,36.5,,PAPER,8.2,161.9,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 63.4, ""spread_pct"": 8.2, ""depth_usd_side"": 12.56, ""price_cents"": 38.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": -0.5, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 0.78, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": -0.36, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 3.14, ""spend_pre_cap"": 16.5, ""meta_proof_bypass"": false}"
78,2026-04-02T03:51:38.177733+00:00,Will the highest temperature in Ankara be 12°C on April 3?,Ankara,BUY YES,12381388131124268870361029129405555319610273494587688450237363883462074974026,0.37,3.0,1.1099999999999999,42.2,122.3,64.4,76.7,34.5,,PAPER,5.7,107.3,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 42.2, ""spread_pct"": 5.7, ""depth_usd_side"": 1.8, ""price_cents"": 37.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 0.94, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.45, ""spend_pre_cap"": 5.5, ""meta_proof_bypass"": false}"
79,2026-04-02T03:51:38.253658+00:00,Will the highest temperature in Madrid be 21°C on April 3?,Madrid,BUY YES,59275698077207482585414404858512615193519684915663269670826719737083729418362,0.38,3.0,1.1400000000000001,34.9,104.2,52.5,68.4,33.5,,PAPER,11.4,78.1,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 34.9, ""spread_pct"": 11.4, ""depth_usd_side"": 2.77, ""price_cents"": 38.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.24, ""bias_confidence"": ""low"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.7, ""station_rmse"": 1.61, ""station_n"": 12, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.69, ""spend_pre_cap"": 3.85, ""meta_proof_bypass"": false}"
80,2026-04-02T03:52:41.076780+00:00,Will the highest temperature in Miami be between 76-77°F on April 3?,Miami,BUY YES,90878423433206788428036660102723954432991122792871837955578598462118996323876,0.04,25.0,1.0,27.5,916.7,28.4,30.5,3.0,,PAPER,3.3,703.7,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 27.5, ""spread_pct"": 3.3, ""depth_usd_side"": 2.73, ""price_cents"": 4.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 1.5, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 0.759, ""station_n"": 68, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.63, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.68, ""spend_pre_cap"": 11.0, ""meta_proof_bypass"": false}"
81,2026-04-02T03:52:41.158789+00:00,Will the highest temperature in Paris be 13°C on April 3?,Paris,BUY YES,22427809941994777252891743114569069681765218025014380899290844247478951904798,0.36,4.0,1.44,7.8,22.6,11.9,42.3,34.5,,PAPER,2.9,17.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 7.8, ""spread_pct"": 2.9, ""depth_usd_side"": 5.22, ""price_cents"": 36.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.8, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.2, ""station_rmse"": 1.28, ""station_n"": 43, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.23, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.3, ""spend_pre_cap"": 6.6, ""meta_proof_bypass"": false}"
82,2026-04-02T03:52:41.235460+00:00,Will the highest temperature in Seoul be 14°C on April 3?,Seoul,BUY YES,42134470369229574700898401969712260360608698165954642781434592260645727841847,0.12,10.0,1.2,20.0,200.0,22.2,30.0,10.0,,PAPER,20.0,159.0,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 20.0, ""spread_pct"": 20.0, ""depth_usd_side"": 4.4, ""price_cents"": 12.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": -0.43, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 1.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 6.0, ""size_mult_used"": 0.8, ""station_rmse"": 0.72, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": true, ""drift_shift_f"": -3.26, ""ev_addon_reasons"": [""DRIFT""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.1, ""spend_pre_cap"": 4.4, ""meta_proof_bypass"": false}"
83,2026-04-02T04:44:41.469338+00:00,Will the highest temperature in Buenos Aires be 27°C on April 3?,Buenos Aires,BUY YES,83961579572897001843752270350664264968857171446138213993115042237301930229832,0.16,7.0,1.12,24.5,169.0,28.7,39.0,14.5,,PAPER,7.4,137.5,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 24.5, ""spread_pct"": 7.4, ""depth_usd_side"": 1.4, ""price_cents"": 16.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 4.5, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 1.98, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": -0.29, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.35, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
84,2026-04-02T06:54:46.088766+00:00,Will the highest temperature in Mexico City be 26°C on April 3?,Mexico City,BUY YES,77645618170486429466826220109927329960846179695089448514637337965270210828574,0.47,3.0,1.41,36.3,94.3,59.0,74.8,38.5,,PAPER,32.9,59.7,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 36.3, ""spread_pct"": 32.9, ""depth_usd_side"": 4.96, ""price_cents"": 47.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 0.72, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.24, ""spend_pre_cap"": 5.5, ""meta_proof_bypass"": false}"
85,2026-04-02T08:04:24.640968+00:00,Will the highest temperature in Ankara be 10°C on April 3?,Ankara,BUY YES,81938102116335077735390868402710885594276128476125887552189646480799928319675,0.07,15.0,1.05,7.8,169.6,8.2,12.4,4.6,,PAPER,6.5,78.5,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 7.8, ""spread_pct"": 6.5, ""depth_usd_side"": 1.44, ""price_cents"": 7.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 0.94, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.36, ""spend_pre_cap"": 5.5, ""meta_proof_bypass"": false}"
86,2026-04-02T08:57:03.220291+00:00,Will the highest temperature in Mexico City be 24°C on April 3?,Mexico City,BUY YES,36949626882018209566958093073977432666243171337084100692941411051612671966866,0.09,17.0,1.53,18.6,216.3,20.4,27.2,8.6,,PAPER,37.3,186.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 18.6, ""spread_pct"": 37.3, ""depth_usd_side"": 5.89, ""price_cents"": 9.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 0.72, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.47, ""spend_pre_cap"": 5.5, ""meta_proof_bypass"": false}"
87,2026-04-02T11:11:02.622933+00:00,Will the highest temperature in Tel Aviv be 20°C on April 3?,Tel Aviv,SNIPE_YES,2991317704717218380881160232022638096582615413063646108559484354780363256753,0.016,15.0,0.24,30.7,4.61,0.0,35.1,1.6,,PAPER,,,,,,,,{}
88,2026-04-02T14:27:45.643375+00:00,Will the highest temperature in Ankara be 14°C on April 3?,Ankara,BUY YES,30238367826966297852078351217407350864779562330976844443283033495340420251908,0.05,20.0,1.0,8.1,231.4,8.4,11.6,3.5,,PAPER,3.0,149.5,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 8.1, ""spread_pct"": 3.0, ""depth_usd_side"": 1.73, ""price_cents"": 5.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 1.91, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.43, ""spend_pre_cap"": 4.75, ""meta_proof_bypass"": false}"
89,2026-04-02T21:00:30.828828+00:00,EXIT: Miami | OBS_PASSED: obs=81.0F > bin_hi=1F and cooling,Miami,EXIT_SELL_ALL,60513189678200627940167447087964622496418344708436278200890783115834724462166,0.25,8.0,2.0,0.0,0.0,0.0,0.0,25.0,,PAPER,,,,,,,,{}
90,2026-04-02T21:00:30.847257+00:00,EXIT: Paris | OBS_PASSED: obs=50.0F > bin_hi=1F and cooling,Paris,EXIT_SELL_ALL,93552515279610970082262737067686223050844994432187417310510710303209166298379,0.38,13.0,4.94,0.0,0.0,0.0,0.0,38.0,,PAPER,,,,,,,,{}
91,2026-04-02T21:00:30.848819+00:00,EXIT: Seoul | OBS_PASSED: obs=46.4F > bin_hi=1F and cooling,Seoul,EXIT_SELL_ALL,47747960568294633005304153505062727210914778832257695894396497132741729267772,0.29,5.0,1.45,0.0,0.0,0.0,0.0,29.0,,PAPER,,,,,,,,{}
92,2026-04-02T21:00:30.850749+00:00,EXIT: Seattle | OBS_PASSED: obs=51.1F > bin_hi=1F and cooling,Seattle,EXIT_SELL_ALL,13948273358382648832278297360595171193914977628354383753407123331396559761873,0.47,9.0,4.2299999999999995,0.0,0.0,0.0,0.0,47.0,,PAPER,,,,,,,,{}
93,2026-04-02T21:00:30.851370+00:00,EXIT: Madrid | OBS_PASSED: obs=55.4F > bin_hi=1F and cooling,Madrid,EXIT_SELL_ALL,59275698077207482585414404858512615193519684915663269670826719737083729418362,0.33,3.0,0.99,0.0,0.0,0.0,0.0,33.0,,PAPER,,,,,,,,{}
94,2026-04-02T21:00:30.851934+00:00,EXIT: Miami | OBS_PASSED: obs=81.0F > bin_hi=1F and cooling,Miami,EXIT_SELL_ALL,90878423433206788428036660102723954432991122792871837955578598462118996323876,0.03,25.0,0.75,0.0,0.0,0.0,0.0,3.0,,PAPER,,,,,,,,{}
95,2026-04-02T21:00:30.852638+00:00,EXIT: Paris | OBS_PASSED: obs=50.0F > bin_hi=1F and cooling,Paris,EXIT_SELL_ALL,22427809941994777252891743114569069681765218025014380899290844247478951904798,0.38,4.0,1.52,0.0,0.0,0.0,0.0,38.0,,PAPER,,,,,,,,{}
96,2026-04-02T21:00:30.853363+00:00,EXIT: Seoul | OBS_PASSED: obs=46.4F > bin_hi=1F and cooling,Seoul,EXIT_SELL_ALL,42134470369229574700898401969712260360608698165954642781434592260645727841847,0.067,10.0,0.67,0.0,0.0,0.0,0.0,6.7,,PAPER,,,,,,,,{}
97,2026-04-02T21:00:30.857390+00:00,EXIT: Buenos Aires | OBS_PASSED: obs=82.4F > bin_hi=1F and cooling,Buenos Aires,EXIT_SELL_ALL,83961579572897001843752270350664264968857171446138213993115042237301930229832,0.23,7.0,1.61,0.0,0.0,0.0,0.0,23.0,,PAPER,,,,,,,,{}
98,2026-04-02T21:00:30.858047+00:00,EXIT: Toronto | OBS_PASSED: obs=37.4F > bin_hi=1F and cooling,Toronto,EXIT_SELL_ALL,,0.982,25.0,24.55,0.0,0.0,0.0,0.0,98.2,,PAPER,,,,,,,,{}
99,2026-04-02T21:00:30.859010+00:00,EXIT: Mexico City | OBS_PASSED: obs=75.2F > bin_hi=1F and cooling,Mexico City,EXIT_SELL_ALL,77645618170486429466826220109927329960846179695089448514637337965270210828574,0.34,3.0,1.02,0.0,0.0,0.0,0.0,34.0,,PAPER,,,,,,,,{}
100,2026-04-02T21:00:30.859706+00:00,EXIT: Mexico City | OBS_PASSED: obs=75.2F > bin_hi=1F and cooling,Mexico City,EXIT_SELL_ALL,36949626882018209566958093073977432666243171337084100692941411051612671966866,0.06,17.0,1.02,0.0,0.0,0.0,0.0,6.0,,PAPER,,,,,,,,{}
101,2026-04-02T21:00:30.860364+00:00,EXIT: Tel Aviv | OBS_PASSED: obs=64.4F > bin_hi=1F and cooling,Tel Aviv,EXIT_SELL_ALL,2991317704717218380881160232022638096582615413063646108559484354780363256753,0.007,15.0,0.105,0.0,0.0,0.0,0.0,0.7,,PAPER,,,,,,,,{}
102,2026-04-02T21:00:59.712850+00:00,Will the highest temperature in Miami be between 72-73°F on April 3?,Miami,GFS_DELTA_YES,1296782332043331458497462347742433075227381181590241349586464127154626889837,0.003,15.0,0.045,99.6,14.94,0.0,86.7,0.3,,PAPER,,,,,,,,{}
103,2026-04-02T21:00:59.814428+00:00,Will the highest temperature in Atlanta be between 74-75°F on April 3?,Atlanta,GFS_DELTA_YES,94458739794044492743487902064513244191453654224618622946435293591818597354262,0.013999999999999999,15.0,0.20999999999999996,96.1,14.42,0.0,94.0,1.4,,PAPER,,,,,,,,{}
104,2026-04-02T21:00:59.917465+00:00,Will the highest temperature in Paris be 18°C or higher on April 3?,Paris,GFS_DELTA_YES,69114966179685495899626052971046949319493384274804663950114303244468636002229,0.001,15.0,0.015,86.6,12.99,0.0,78.8,0.1,,PAPER,,,,,,,,{}
105,2026-04-02T21:00:59.993119+00:00,Will the highest temperature in Seattle be 64°F or higher on April 3?,Seattle,GFS_DELTA_YES,45352863346358099226393197554476606244869174168168009352305242965109030097054,0.004,15.0,0.06,75.8,11.37,0.0,81.3,0.4,,PAPER,,,,,,,,{}
106,2026-04-02T21:01:00.071153+00:00,Will the highest temperature in Buenos Aires be 22°C on April 3?,Buenos Aires,GFS_DELTA_YES,52590392837418596792382064838005189872345403880325415881838853373065783086195,0.004,13.639999999999999,0.05456,13.6,1.86,0.0,10.8,0.4,,PAPER,,,,,,,,{}
